"text","stars"
"I ended up here to support an am dram performance, and man, is it lovely! Pale sage-y decor, light but homely, and it's pretty big. Lovely good pub,...","4"
"I've frequented this pub twice now and was certainly won over first time round when we won the pub quiz (Sunday nights) at the very first time of asking! I...","4"
"This place is amazing!!!! This is some of the best food in London.  I'm not normally even a big seafood person, but given the reviews and the fact it has a...","5"
"This is the kind of place you'd wish to see in Soho but find instead in a super residential part of Highbury off Holloway Road. The menu is chalked out on...","5"
"Tasty seafood menu. Tasty and good atmosphere. Had raw courgettes, mint & goat's curd, whole crab mayonnaise, roast chicken, coco beans & rocket and...","3"
"Solid tables. Good job....","5"
"This place is right around the corner from our stay and I'm sad that the first time I went was our last day.  That being said, it was really great. The...","5"
"We came here seeking out a full English breakfast,And we were not disappointed! I was surprised to be heading into a pub for breakfast in the first place,...","5"
"I thought this place was fabulous. Handmade dumplings as was everything else there. Another food organization listed this as highly rated and amongst the...","5"
"Cheap & easy bao, it was good and only like 6 pounds for an order of bao. I would come back to try more food. Also, the sides of rice were a fantastic...","4"
"We were here on Saturday. I can't  get thee tom yum with prawns soup out of my mind. It was superb & a great cure for jet lag. We were first in line & it...","5"
"Best pub in Kentish Town and the best Thai food in the immediate vicinity.This is my weekly pub when I'm in London.  I love everything about it but the...","5"
"I loved this place! It was recommended by a local...such a quirky and unique establishment. It's an old house turned into a pub...love the concept! Where...","4"
"Best pub in Kentish Town - without a doubt. A little cramped perhaps, but easily compensated for by the warm atmosphere and outstanding cuisine. As Michelin...","4"
"An excellent and busy small Italian restaurant, close to Southfields underground station. It's bright and airy thanks to a large glazed extension (may get...","5"
"The Olive Garden is the perfect local Italian. Lovely sunny inside/outside feel with the conservatory architecture, great menu, not to mention it is...","4"
"I have eaten here because it was suggested by the home owner I am staying with. I am so glad she recommended this Olive Garden because in the States the...","5"
"Impeccable service,  excellent food,  lovely atmosphere,  attentive servers and hosts and the  Prices are great. My girlfriend who lived for many years in...","5"
"Soho Korean barbecue - and only so-so.  Arang had good meats (fatty and flavorful beef tongue, pork belly, and ribeye) for their authentic tabletop charcoal...","3"
"I really liked the BBQ at this place but it was a bit overpriced. The bibimbap was really good, as well as the fried chicken. The staff was very nice and...","4"
"This place is unreal!!! Some of the best bao I have ever had in my entire life. The ingredients are super fresh and they make it right in front of you as...","5"
"I ordered a Char Siu Rice through Deliveroo and it arrived quickly (no delays in the preparation). Food was really good and a reasonable portion.","4"
"So much good food to get, so sad I wasn't that hungry so I just had a mimosa, next time I'm ordering A LOTThe mimosa was fine, nothing special.","5"
"Casual 100% vegetarian restaurant offering an impressive variety of plant based fare. Almost anything on the menu can be prepared as a vegan option. In...","4"
"Great vegetarian and vegan food! We had a mix of appetizers (the hummous, avocado dip with nachos) and all were fantastic. I had the buffalo chick-in...","5"
"THIS was a lunch. It was also a long walk (totally came in the wrong way!) to get to this joint, but it was certainly worth it when we got there.Great...","4"
"Very toney. Borders on swank. Popular & busy. All service personnel we met were happy, obliging, knowledgeable, and efficient.  The small & focused menu...","4"
"Wonderful seafood restaurant above the Thames River.  Gorgeous building renovation with large glass windows and a very well lit and comfortable dining room....","4"
"This place is awesome. Walked in and felt like I was in another country, Japan. The layout, presentation, staff and most of the customers here are Japanese....","5"
"We stayed away from this restaurant after the original owner had returned to Japan and the quality had gone downhill.  We are glad we gave them a second...","4"
"Got recommended this place for some authentic Japanese cuisine, have yet to find any in London so was super excited. We were a table of 3 mixed...","3"
"Came to eat-in and was blown away. The food was amazing with rice cooked and seasoned perfectly and the meat being tender, juicy, and presented well.Staff...","5"
"Great staff, great Estrella on tap and you need, need, to have the minted lamb burger with the sweet potato fries, succulent, huge and easily the best...","5"
"Was walking around with friends one of the days and spotted this place and had decided to come back to it another time. And come back we did for Sunday...","4"
"A pretty cool spot, tucked away on a side street but very close to the station. I wanted to eat more than drink, so I was glad to see home-baked desserts on...","5"
"Very good burger joint, the best I have tried in London.I had the Bacon Butter Burger with double patty which was really good as meat was of really good...","4"
